Date,Open,High,Low,Close,Adj Close,Volume
2023-02-21,62.290001,62.290001,61.290001,61.419998,59.564373,2581200
2023-02-22,61.310001,61.360001,60.790001,61.290001,59.438301,2571900
2023-02-23,61.369999,61.639999,61.040001,61.230000,59.380116,2935400
2023-02-24,61.029999,63.000000,60.840000,62.889999,60.989960,4752600
2023-02-27,63.130001,63.490002,62.630001,62.740002,60.844494,4063600
2023-02-28,62.820000,62.820000,62.180000,62.400002,60.514771,5430700
2023-03-01,62.259998,62.570000,61.570000,62.439999,60.553558,4876900
2023-03-02,62.230000,62.250000,61.480000,62.029999,60.155945,2224800
2023-03-03,62.240002,63.119999,62.200001,63.080002,61.174225,3323800
2023-03-06,63.189999,63.599998,62.840000,63.049999,61.145130,1926800
2023-03-07,63.009998,63.020000,61.630001,61.730000,59.865009,3466600
2023-03-08,61.799999,61.799999,61.049999,61.369999,59.515884,2542700
2023-03-09,61.130001,61.180000,58.590000,58.820000,57.042927,4653500
2023-03-10,58.500000,58.759998,57.529999,57.709999,55.966461,7245800
2023-03-13,56.400002,57.209999,55.000000,56.820000,55.103352,7269000
2023-03-14,58.209999,58.310001,56.860001,57.410000,55.675522,4811100
2023-03-15,56.119999,56.590000,55.590000,56.570000,54.860905,4549100
2023-03-16,56.080002,57.830002,55.730000,57.259998,55.530056,5462100
2023-03-17,57.240002,57.419998,56.750000,57.020000,55.297306,8473600
2023-03-20,57.110001,57.820000,56.520000,56.779999,55.064560,11300800
2023-03-21,58.009998,58.169998,57.520000,57.669998,55.927670,8588000
2023-03-22,57.889999,58.369999,57.360001,57.380001,55.646435,5993900
2023-03-23,57.549999,57.919998,56.560001,56.720001,55.006374,5042200
2023-03-24,56.400002,56.759998,55.900002,56.660000,54.948181,4253600
2023-03-27,56.799999,56.860001,56.070000,56.290001,55.420773,9605100
2023-03-28,56.549999,56.549999,55.830002,55.990002,55.125408,8145500
2023-03-29,56.599998,56.880001,56.520000,56.680000,55.804749,7214500
2023-03-30,56.970001,57.279999,56.720001,56.840000,55.962280,1938400
2023-03-31,57.130001,57.529999,57.029999,57.310001,56.425022,3374700
2023-04-03,57.459999,57.860001,57.330002,57.720001,56.828693,5134100
2023-04-04,58.029999,58.299999,57.020000,57.139999,56.257645,2519000
2023-04-05,56.900002,57.119999,56.650002,56.830002,55.952435,1726100
2023-04-06,56.740002,57.070000,56.459999,57.040001,56.159191,1832100
2023-04-10,56.910000,57.410000,56.830002,57.279999,56.395485,4419200
2023-04-11,57.410000,57.950001,57.410000,57.730000,56.838535,3006100
2023-04-12,58.119999,58.340000,57.590000,57.680000,56.789307,2678200
2023-04-13,57.740002,57.840000,57.520000,57.700001,56.808998,4107100
2023-04-14,58.180000,58.599998,57.910000,57.959999,57.064983,3770800
2023-04-17,57.900002,58.000000,57.240002,57.959999,57.064983,2803100
2023-04-18,58.099998,58.450001,58.040001,58.139999,57.242203,3461300
2023-04-19,57.950001,58.509998,57.889999,58.439999,57.537571,3704000
2023-04-20,58.049999,58.599998,58.049999,58.189999,57.291431,2872900
2023-04-21,58.099998,58.130001,57.389999,57.700001,56.808998,2484100
2023-04-24,57.500000,57.680000,57.150002,57.340000,56.454559,2005500
2023-04-25,57.009998,57.160000,55.509998,55.509998,54.652817,3905900
2023-04-26,55.500000,56.400002,55.410000,55.990002,55.125408,3356800
2023-04-27,56.500000,56.750000,56.380001,56.660000,55.785057,2636400
2023-04-28,56.380001,56.849998,56.279999,56.799999,55.922897,2278300
2023-05-01,56.880001,57.230000,56.520000,56.540001,55.666912,1588300
2023-05-02,56.430000,56.500000,54.470001,55.090000,54.239304,3782600
2023-05-03,55.110001,55.740002,55.009998,55.200001,54.347607,3143800
2023-05-04,55.000000,55.000000,53.810001,54.009998,53.175980,3887100
2023-05-05,54.709999,55.680000,54.680000,55.560001,54.702045,2547100
2023-05-08,55.720001,56.009998,55.299999,55.630001,54.770966,2117600
2023-05-09,55.029999,55.279999,54.680000,55.169998,54.318066,1973700
2023-05-10,55.750000,55.810001,55.099998,55.639999,54.780807,1463200
2023-05-11,55.470001,56.270000,55.169998,56.209999,55.342007,1458700
2023-05-12,56.430000,56.630001,56.099998,56.430000,55.558609,1507400
2023-05-15,56.470001,57.090000,56.410000,57.080002,56.198574,1865200
2023-05-16,56.950001,57.049999,55.880001,56.090000,55.223862,1746800
2023-05-17,56.340000,56.770000,56.070000,56.730000,55.853977,1861000
2023-05-18,56.689999,56.689999,56.240002,56.570000,55.696449,1205600
2023-05-19,56.849998,56.939999,55.939999,56.139999,55.273087,2060200
2023-05-23,56.139999,56.869999,56.090000,56.250000,55.381390,1785500
2023-05-24,55.700001,55.930000,55.389999,55.639999,54.780807,2608000
2023-05-25,56.240002,57.110001,56.099998,56.779999,55.903206,4355200
2023-05-26,56.810001,57.610001,56.700001,57.540001,56.651470,1821700
2023-05-29,57.610001,57.689999,57.470001,57.599998,56.710541,550500
2023-05-30,57.540001,57.770000,56.939999,57.029999,56.149345,2731100
2023-05-31,56.750000,56.919998,55.810001,55.970001,55.105717,5831800
2023-06-01,55.910000,56.090000,55.169998,55.419998,54.564205,2231300
2023-06-02,55.830002,57.459999,55.790001,57.360001,56.474251,3208100
2023-06-05,57.500000,57.500000,56.250000,56.389999,55.519226,3890900
2023-06-06,56.349998,57.419998,56.290001,57.389999,56.503784,3282500
2023-06-07,57.320000,57.750000,57.099998,57.400002,56.513634,2758600
2023-06-08,57.259998,57.599998,57.020000,57.330002,56.444714,2631000
2023-06-09,57.459999,57.490002,56.939999,57.049999,56.169037,2529500
2023-06-12,56.900002,57.270000,56.689999,56.990002,56.109966,3157600
2023-06-13,57.160000,57.480000,57.029999,57.270000,56.385639,2520100
2023-06-14,57.340000,57.790001,57.270000,57.639999,56.749924,2725000
2023-06-15,57.709999,58.070000,57.500000,58.020000,57.124058,2571500
2023-06-16,58.240002,58.560001,57.959999,58.259998,57.360352,7388000
2023-06-19,58.439999,58.450001,58.090000,58.360001,57.458809,496100
2023-06-20,57.910000,58.250000,57.080002,57.139999,56.257645,12152500
2023-06-21,57.279999,57.299999,56.549999,56.590000,55.716141,9073500
2023-06-22,56.400002,56.480000,55.740002,55.840000,54.977722,2309400
2023-06-23,55.599998,55.639999,55.180000,55.250000,54.396832,5046500
2023-06-26,55.259998,56.490002,55.259998,56.340000,55.470001,4396300
2023-06-27,55.560001,55.939999,55.389999,55.820000,55.820000,4461800
2023-06-28,55.889999,56.139999,55.470001,56.009998,56.009998,5320900
2023-06-29,56.180000,56.660000,56.099998,56.290001,56.290001,3465200
2023-06-30,56.599998,56.770000,56.360001,56.560001,56.560001,3012200
2023-07-04,56.869999,56.880001,56.259998,56.750000,56.750000,840800
2023-07-05,56.500000,56.540001,56.090000,56.430000,56.430000,2438800
2023-07-06,56.000000,56.020000,55.509998,55.900002,55.900002,3711800
2023-07-07,55.689999,56.590000,55.669998,55.840000,55.840000,3311300
2023-07-10,55.799999,56.090000,55.529999,55.619999,55.619999,2975200
2023-07-11,55.700001,55.880001,55.410000,55.619999,55.619999,1964300
2023-07-12,56.049999,56.099998,55.430000,55.740002,55.740002,2896200
2023-07-13,55.910000,56.820000,55.880001,56.770000,56.770000,3632400
2023-07-14,57.049999,57.220001,56.540001,56.680000,56.680000,1947700
2023-07-17,56.500000,57.090000,56.450001,57.080002,57.080002,5697700
2023-07-18,57.189999,57.849998,57.189999,57.740002,57.740002,4817700
2023-07-19,57.900002,58.130001,57.619999,57.869999,57.869999,2028700
2023-07-20,57.990002,58.110001,57.669998,57.959999,57.959999,2452700
2023-07-21,58.000000,58.080002,57.709999,57.900002,57.900002,3449000
2023-07-24,57.959999,58.389999,57.709999,58.070000,58.070000,2762400
2023-07-25,58.180000,58.180000,57.240002,57.400002,57.400002,2835600
2023-07-26,57.349998,58.000000,57.250000,57.610001,57.610001,2536400
2023-07-27,57.720001,58.330002,57.349998,57.529999,57.529999,3352300
2023-07-28,57.950001,58.189999,57.639999,57.889999,57.889999,1733000
2023-07-31,57.959999,58.360001,57.919998,58.080002,58.080002,1536900
2023-08-01,57.950001,57.959999,57.000000,57.240002,57.240002,2247500
2023-08-02,56.750000,56.889999,56.139999,56.810001,56.810001,3458200
2023-08-03,56.500000,56.610001,56.060001,56.509998,56.509998,1842000
2023-08-04,56.520000,57.310001,56.450001,56.959999,56.959999,1544800
2023-08-08,56.750000,56.799999,56.209999,56.389999,56.389999,3668300
2023-08-09,56.470001,56.500000,55.779999,55.790001,55.790001,2183400
2023-08-10,55.959999,56.330002,55.759998,56.000000,56.000000,2982300
2023-08-11,55.939999,56.180000,55.799999,56.000000,56.000000,1058000
2023-08-14,55.950001,55.970001,55.430000,55.630001,55.630001,2270900
2023-08-15,55.250000,55.270000,53.840000,54.169998,54.169998,4043200
2023-08-16,54.000000,54.349998,53.830002,54.220001,54.220001,2116900
2023-08-17,54.520000,54.669998,53.869999,53.869999,53.869999,1714400
2023-08-18,53.650002,53.970001,53.509998,53.759998,53.759998,2054000
2023-08-21,53.849998,54.040001,53.290001,53.430000,53.430000,2392200
2023-08-22,53.570000,53.619999,53.009998,53.209999,53.209999,1824200
2023-08-23,53.419998,53.720001,53.209999,53.580002,53.580002,2211400
2023-08-24,53.520000,54.189999,53.520000,53.919998,53.919998,3366600
2023-08-25,54.169998,54.480000,53.400002,53.980000,53.980000,1511900
2023-08-28,54.150002,54.619999,54.090000,54.509998,54.509998,2677000
2023-08-29,54.500000,55.389999,54.459999,55.259998,55.259998,3379000
2023-08-30,55.759998,55.880001,55.270000,55.320000,55.320000,1852900
2023-08-31,53.950001,54.020000,53.240002,53.540001,53.540001,8089400
2023-09-01,53.770000,54.270000,53.660000,54.160000,54.160000,3521400
2023-09-05,54.130001,54.439999,53.990002,54.130001,54.130001,2473700
2023-09-06,53.900002,54.160000,53.500000,53.779999,53.779999,2199600
2023-09-07,53.610001,54.099998,53.490002,53.509998,53.509998,2989000
2023-09-08,53.380001,53.480000,53.049999,53.189999,53.189999,2437500
2023-09-11,53.400002,53.910000,53.090000,53.860001,53.860001,1724700
2023-09-12,54.000000,54.320000,53.770000,54.099998,54.099998,2718600
2023-09-13,54.320000,54.820000,54.259998,54.560001,54.560001,2487500
2023-09-14,55.000000,55.139999,54.709999,55.020000,55.020000,2735700
2023-09-15,54.919998,55.560001,54.880001,55.560001,55.560001,8436900
2023-09-18,55.389999,55.520000,54.810001,55.220001,55.220001,6480200
2023-09-19,55.029999,55.119999,54.750000,54.990002,54.990002,1800700
2023-09-20,55.119999,55.470001,55.119999,55.430000,55.430000,280243
