Date,Open,High,Low,Close,Adj Close,Volume
2022-12-15,92.730003,93.160004,92.360001,93.010002,90.126701,1178600
2022-12-16,92.500000,92.919998,92.169998,92.400002,89.535606,3044100
2022-12-19,92.419998,93.220001,91.029999,91.230003,88.401878,6197400
2022-12-20,91.639999,92.699997,91.139999,92.050003,89.196457,2644000
2022-12-21,92.730003,93.779999,92.500000,92.949997,90.068550,5391300
2022-12-22,91.830002,92.120003,90.760002,91.400002,89.500610,4854000
2022-12-23,91.500000,92.260002,90.910004,92.169998,90.254608,1953500
2022-12-28,92.000000,92.300003,90.959999,91.019997,89.128502,887800
2022-12-29,91.250000,91.919998,91.199997,91.699997,89.794365,399300
2022-12-30,91.290001,91.910004,91.099998,91.230003,89.334145,412700
2023-01-03,91.820000,92.120003,91.209999,91.680000,89.774788,1089300
2023-01-04,92.190002,93.370003,92.019997,93.040001,91.106522,1306600
2023-01-05,92.870003,93.010002,92.120003,92.650002,90.724632,433700
2023-01-06,92.540001,93.970001,92.190002,93.970001,92.017204,942100
2023-01-09,94.239998,94.820000,93.910004,94.250000,92.291382,949900
2023-01-10,94.169998,95.269997,94.139999,95.250000,93.270599,1447200
2023-01-11,95.570000,97.160004,95.470001,97.110001,95.091949,1719800
2023-01-12,97.309998,97.809998,97.059998,97.790001,95.757813,1609000
2023-01-13,97.389999,98.180000,97.139999,98.110001,96.071167,1195800
2023-01-16,97.940002,98.150002,97.449997,97.660004,95.630516,458800
2023-01-17,97.699997,98.070000,97.339996,97.949997,95.914490,2089400
2023-01-18,97.809998,98.449997,97.419998,97.669998,95.640312,2199100
2023-01-19,97.239998,97.750000,96.889999,97.330002,95.307381,1222700
2023-01-20,97.389999,98.209999,96.839996,98.199997,96.159294,1547300
2023-01-23,98.250000,99.230003,97.830002,99.190002,97.128723,1250600
2023-01-24,98.989998,99.389999,98.639999,99.199997,97.138512,563700
2023-01-25,98.629997,99.160004,98.169998,98.660004,96.609741,712800
2023-01-26,98.849998,99.370003,98.639999,99.199997,97.138512,1358100
2023-01-27,99.199997,99.879997,98.900002,99.680000,97.608536,527900
2023-01-30,99.290001,99.959999,99.220001,99.760002,97.686874,490400
2023-01-31,99.470001,99.949997,99.379997,99.949997,97.872925,694200
2023-02-01,99.769997,101.129997,99.650002,100.519997,98.431076,947000
2023-02-02,100.699997,101.269997,100.190002,100.639999,98.548592,1003400
2023-02-03,100.580002,101.940002,100.580002,100.930000,98.832565,900600
2023-02-06,100.459999,100.889999,99.639999,100.269997,98.186279,664600
2023-02-07,100.029999,101.110001,99.900002,100.930000,98.832565,706400
2023-02-08,100.639999,101.739998,100.419998,101.209999,99.106743,606700
2023-02-09,101.500000,101.959999,100.919998,101.400002,99.292801,1609700
2023-02-10,101.180000,101.760002,100.470001,100.599998,98.509415,1025300
2023-02-13,100.529999,101.690002,100.529999,101.269997,99.165497,649400
2023-02-14,101.190002,101.889999,100.760002,100.910004,98.812981,686700
2023-02-15,100.610001,100.940002,100.150002,100.510002,98.421295,715000
2023-02-16,100.279999,101.000000,99.839996,100.489998,98.401703,826400
2023-02-17,99.959999,101.879997,99.889999,101.500000,99.390717,758300
2023-02-21,101.300003,101.489998,99.669998,100.019997,97.941467,1047500
2023-02-22,99.650002,100.250000,98.860001,99.019997,96.962257,854100
2023-02-23,99.010002,99.589996,98.559998,98.769997,96.717445,1099800
2023-02-24,98.470001,99.139999,97.790001,99.080002,97.021011,1030000
2023-02-27,99.169998,100.400002,99.169998,99.739998,97.667290,1278300
2023-02-28,100.010002,100.529999,99.599998,100.220001,98.137321,1479200
2023-03-01,100.599998,104.830002,100.559998,101.860001,99.743233,2800800
2023-03-02,100.080002,102.209999,100.059998,101.989998,99.870529,2352400
2023-03-03,102.110001,103.120003,102.089996,102.739998,100.604950,1758500
2023-03-06,102.809998,103.260002,102.160004,102.540001,100.409103,1242300
2023-03-07,102.500000,102.830002,102.050003,102.510002,100.379730,1545400
2023-03-08,102.559998,103.660004,102.370003,103.449997,101.300194,863300
2023-03-09,103.150002,103.699997,102.160004,102.430000,100.301399,1877900
2023-03-10,102.000000,102.220001,100.110001,100.430000,98.342957,2391900
2023-03-13,98.379997,99.430000,97.519997,98.239998,96.198463,2925200
2023-03-14,99.250000,100.129997,98.889999,100.040001,97.961060,2110600
2023-03-15,97.559998,98.010002,95.620003,95.839996,93.848335,3696100
2023-03-16,95.209999,97.709999,94.190002,97.089996,95.072357,2051900
2023-03-17,96.839996,96.839996,92.870003,93.879997,91.929062,10722900
2023-03-20,94.000000,95.750000,93.900002,95.480003,93.495819,4454700
2023-03-21,96.019997,97.050003,96.000000,96.440002,94.435875,4382400
2023-03-22,96.309998,96.830002,95.419998,95.489998,93.505608,1001400
2023-03-23,95.519997,95.970001,93.910004,94.010002,92.056366,1631100
2023-03-24,92.099998,92.849998,91.959999,92.669998,91.690277,5693700
2023-03-27,93.959999,93.959999,93.050003,93.900002,92.907280,2208100
2023-03-28,93.099998,93.720001,92.809998,93.209999,92.224571,2917200
2023-03-29,93.680000,95.180000,93.540001,95.040001,94.035225,2281400
2023-03-30,96.070000,96.160004,95.389999,96.080002,95.064232,4236100
2023-03-31,96.199997,97.029999,95.860001,96.669998,95.647987,2705900
2023-04-03,97.459999,97.680000,96.660004,97.330002,96.301018,982700
2023-04-04,97.680000,98.070000,96.320000,97.059998,96.033867,1218400
2023-04-05,96.580002,97.330002,95.800003,96.279999,95.262115,1427600
2023-04-06,96.160004,97.110001,95.989998,97.080002,96.053658,1382900
2023-04-10,96.860001,97.769997,96.860001,97.709999,96.676994,1435800
2023-04-11,97.769997,98.339996,96.889999,97.059998,96.033867,1096700
2023-04-12,97.279999,97.529999,96.889999,97.099998,96.073441,1086100
2023-04-13,97.250000,97.400002,96.769997,97.300003,96.271332,1260400
2023-04-14,97.930000,98.430000,97.730003,98.099998,97.062874,1263000
2023-04-17,97.949997,98.250000,97.360001,98.110001,97.072769,2484900
2023-04-18,98.500000,99.059998,98.500000,98.959999,97.913780,1303800
2023-04-19,98.669998,99.269997,98.599998,98.860001,97.814842,609300
2023-04-20,98.059998,99.250000,98.059998,98.980003,97.933571,1285800
2023-04-21,98.989998,99.300003,98.050003,99.220001,98.171036,752900
2023-04-24,98.889999,99.650002,98.779999,99.029999,97.983040,1750200
2023-04-25,98.529999,99.050003,97.720001,97.959999,96.924355,1748500
2023-04-26,97.860001,98.849998,97.720001,98.029999,96.993614,1693800
2023-04-27,98.550003,100.470001,98.550003,100.239998,99.180244,1309200
2023-04-28,99.820000,101.139999,99.800003,101.029999,99.961899,1595000
2023-05-01,101.099998,101.830002,101.089996,101.190002,100.120209,697300
2023-05-02,100.970001,101.089996,99.779999,100.570000,99.506760,1159000
2023-05-03,100.389999,101.110001,99.860001,100.019997,98.962570,1045800
2023-05-04,99.830002,100.800003,99.230003,100.120003,99.061523,1340400
2023-05-05,101.320000,101.800003,100.709999,101.559998,100.486290,1154700
2023-05-08,101.769997,102.320000,101.239998,101.419998,100.347771,578100
2023-05-09,100.750000,101.720001,100.709999,101.180000,100.110313,641900
2023-05-10,101.669998,101.669998,100.290001,100.480003,99.417717,829400
2023-05-11,100.260002,101.099998,100.010002,101.050003,99.981689,536300
2023-05-12,101.320000,102.150002,100.900002,101.470001,100.397247,821800
2023-05-15,101.489998,102.750000,101.480003,102.720001,101.634033,1889900
2023-05-16,102.190002,102.620003,101.930000,102.080002,101.000801,740200
2023-05-17,101.820000,102.190002,100.860001,101.860001,100.783119,765700
2023-05-18,101.699997,102.580002,101.559998,102.510002,101.426254,497900
2023-05-19,102.699997,103.250000,102.160004,102.720001,101.634033,871800
2023-05-23,101.940002,102.940002,100.989998,101.279999,100.209251,1482300
2023-05-24,100.500000,100.910004,99.029999,99.110001,98.062195,2212200
2023-05-25,99.010002,99.699997,98.570000,99.239998,98.190819,1258500
2023-05-26,99.360001,100.279999,98.669998,100.099998,99.041725,1655000
2023-05-29,100.169998,100.769997,99.849998,100.449997,99.388023,194500
2023-05-30,100.279999,100.910004,99.980003,100.120003,99.061523,951100
2023-05-31,99.510002,100.989998,97.080002,97.320000,96.291122,2532800
2023-06-01,97.349998,97.830002,95.129997,95.279999,94.272682,1253300
2023-06-02,95.730003,98.800003,95.730003,98.650002,97.607063,1130800
2023-06-05,98.739998,98.879997,96.400002,96.559998,95.539154,1580700
2023-06-06,96.690002,97.559998,96.510002,97.239998,96.211960,1577400
2023-06-07,97.099998,97.239998,96.230003,96.440002,95.420425,513500
2023-06-08,96.330002,96.400002,95.489998,95.760002,94.747612,1035100
2023-06-09,95.760002,97.070000,95.760002,96.220001,95.202751,892000
2023-06-12,95.949997,96.300003,95.760002,96.190002,95.173065,1318100
2023-06-13,96.410004,97.870003,96.410004,97.760002,96.726471,1358500
2023-06-14,97.860001,98.900002,97.290001,98.800003,97.755478,4059900
2023-06-15,98.680000,99.629997,98.209999,99.540001,98.487648,697200
2023-06-16,99.790001,100.080002,99.160004,99.430000,98.378815,3094100
2023-06-19,99.059998,99.269997,98.400002,98.500000,97.458641,1651600
2023-06-20,98.349998,98.800003,97.940002,98.160004,97.122246,2597800
2023-06-21,97.809998,98.620003,97.660004,97.849998,96.815514,5704300
2023-06-22,97.650002,97.830002,96.360001,96.480003,95.460007,4986700
2023-06-23,95.300003,95.400002,94.209999,94.620003,94.620003,4397600
2023-06-26,94.940002,96.430000,94.940002,96.250000,96.250000,3843300
2023-06-27,96.529999,97.099998,96.230003,97.029999,97.029999,1938400
2023-06-28,97.239998,97.349998,96.389999,96.930000,96.930000,767800
2023-06-29,97.250000,98.000000,97.089996,97.949997,97.949997,1681100
2023-06-30,98.419998,99.019997,98.169998,98.699997,98.699997,3581100
2023-07-04,98.720001,99.070000,98.250000,98.940002,98.940002,514000
2023-07-05,98.720001,99.139999,98.339996,98.599998,98.599998,995900
2023-07-06,98.000000,98.230003,97.400002,97.580002,97.580002,760400
2023-07-07,97.169998,98.529999,96.870003,98.209999,98.209999,918000
2023-07-10,98.190002,98.470001,97.709999,97.860001,97.860001,1160200
2023-07-11,98.010002,98.260002,97.699997,98.230003,98.230003,1237400
2023-07-12,98.750000,99.620003,98.639999,99.320000,99.320000,1569300
2023-07-13,99.599998,99.870003,99.150002,99.480003,99.480003,1136700
2023-07-14,99.790001,99.930000,99.550003,99.800003,99.800003,1645800
2023-07-17,99.680000,100.739998,99.639999,100.629997,100.629997,1621100
2023-07-18,100.860001,101.029999,100.269997,100.449997,100.449997,2467000
2023-07-19,100.620003,101.070000,100.309998,100.949997,100.949997,1365500
2023-07-20,100.889999,101.199997,100.760002,100.949997,100.949997,2568300
2023-07-21,101.220001,101.500000,100.680000,101.400002,101.400002,2173200
2023-07-24,101.349998,102.510002,101.260002,102.029999,102.029999,1509900
2023-07-25,102.389999,102.449997,101.559998,102.050003,102.050003,625500
2023-07-26,101.930000,102.720001,101.500000,102.400002,102.400002,675700
2023-07-27,102.500000,102.830002,102.160004,102.449997,102.449997,954300
2023-07-28,102.879997,103.589996,102.610001,102.879997,102.879997,672800
2023-07-31,102.849998,103.510002,102.519997,103.279999,103.279999,629300
2023-08-01,102.980003,103.269997,102.410004,103.190002,103.190002,626100
2023-08-02,102.510002,102.900002,102.339996,102.570000,102.570000,1214800
2023-08-03,102.250000,102.400002,100.669998,100.940002,100.940002,1209800
2023-08-04,100.959999,102.339996,100.900002,101.629997,101.629997,616200
2023-08-08,101.360001,102.000000,100.970001,101.889999,101.889999,808900
2023-08-09,102.000000,102.489998,101.849998,102.400002,102.400002,482000
2023-08-10,102.709999,103.330002,102.559998,102.860001,102.860001,1065400
2023-08-11,102.849998,103.599998,102.599998,103.580002,103.580002,518000
2023-08-14,103.430000,103.650002,102.839996,103.239998,103.239998,704000
2023-08-15,102.790001,103.000000,101.080002,101.349998,101.349998,1259200
2023-08-16,101.110001,101.849998,101.010002,101.690002,101.690002,707900
2023-08-17,102.019997,102.019997,100.599998,100.629997,100.629997,1186200
2023-08-18,100.349998,100.879997,100.110001,100.330002,100.330002,541900
2023-08-21,100.529999,100.790001,99.019997,99.449997,99.449997,1514900
2023-08-22,99.500000,99.629997,98.410004,98.550003,98.550003,874000
2023-08-23,98.639999,100.169998,98.150002,100.010002,100.010002,1365600
2023-08-24,99.889999,100.699997,99.269997,99.379997,99.379997,826500
2023-08-25,99.900002,100.339996,98.000000,98.160004,98.160004,931400
2023-08-28,98.470001,99.489998,98.449997,99.440002,99.440002,1958400
2023-08-29,99.500000,100.519997,99.180000,100.470001,100.470001,1483100
2023-08-30,98.000000,98.379997,96.279999,96.540001,96.540001,2767100
2023-08-31,96.300003,96.529999,93.980003,94.169998,94.169998,3311300
2023-09-01,94.650002,95.870003,94.459999,94.879997,94.879997,1994700
2023-09-05,94.800003,95.050003,94.059998,94.239998,94.239998,1480800
2023-09-06,93.709999,94.089996,92.230003,92.379997,92.379997,2255300
2023-09-07,92.250000,92.459999,91.050003,91.330002,91.330002,1851000
2023-09-08,91.050003,92.529999,90.879997,92.510002,92.510002,932600
2023-09-11,92.730003,93.559998,92.209999,93.370003,93.370003,1115800
2023-09-12,93.370003,94.459999,93.239998,94.300003,94.300003,1588400
2023-09-13,94.669998,95.019997,93.750000,93.879997,93.879997,1855000
2023-09-14,94.419998,94.779999,93.809998,93.930000,93.930000,2647200
2023-09-15,93.000000,94.900002,92.800003,94.250000,94.250000,10517300
2023-09-18,95.900002,95.900002,93.839996,95.040001,95.040001,3733000
2023-09-19,94.779999,94.800003,93.970001,94.650002,94.650002,1916400
2023-09-20,94.839996,95.480003,94.839996,95.320000,95.320000,115475
