Date,Open,High,Low,Close,Adj Close,Volume
2022-12-29,87.860001,88.720001,87.720001,88.540001,85.529633,8494300
2022-12-30,88.199997,88.510002,87.320000,87.669998,84.689217,10549700
2023-01-03,88.680000,88.989998,87.629997,87.669998,84.689217,20465200
2023-01-04,88.089996,89.470001,88.040001,88.809998,85.790459,19876200
2023-01-05,87.449997,87.779999,86.300003,86.410004,84.384224,4881400
2023-01-06,86.750000,86.930000,86.180000,86.370003,84.345154,6166400
2023-01-09,86.699997,86.849998,85.809998,86.099998,84.081490,4390400
2023-01-10,86.129997,86.559998,85.800003,86.000000,83.983826,4842300
2023-01-11,84.599998,86.680000,84.599998,86.459999,84.433044,7790900
2023-01-12,86.639999,88.300003,86.620003,88.199997,86.132248,9205900
2023-01-13,87.900002,89.019997,87.639999,88.839996,86.757248,9390900
2023-01-16,88.470001,89.349998,88.470001,89.099998,87.011154,3855000
2023-01-17,89.139999,90.190002,88.980003,89.949997,87.841225,10545000
2023-01-18,89.959999,90.260002,88.889999,89.029999,86.942795,8874800
2023-01-19,88.550003,88.989998,88.089996,88.570000,86.493576,4689400
2023-01-20,88.680000,89.209999,88.169998,89.180000,87.089279,4400800
2023-01-23,89.410004,89.849998,88.760002,89.650002,87.548264,7763300
2023-01-24,89.620003,90.080002,89.000000,89.870003,87.763107,3922000
2023-01-25,89.769997,90.379997,89.250000,90.110001,87.997475,3078000
2023-01-26,90.080002,91.059998,90.080002,90.769997,88.642006,6067800
2023-01-27,90.760002,91.580002,90.540001,91.419998,89.276764,4310600
2023-01-30,90.959999,91.470001,90.410004,90.650002,88.524818,11892000
2023-01-31,90.660004,92.150002,90.500000,92.059998,89.901756,10354400
2023-02-01,91.500000,92.110001,91.139999,91.489998,89.345123,3029400
2023-02-02,91.589996,92.339996,91.300003,91.949997,89.794334,4720400
2023-02-03,92.000000,92.949997,91.980003,92.419998,90.253319,6171900
2023-02-06,92.040001,92.150002,91.440002,91.699997,89.550194,5463000
2023-02-07,91.529999,92.919998,91.449997,92.820000,90.643944,3180300
2023-02-08,92.550003,93.180000,92.360001,92.879997,90.702530,2357300
2023-02-09,93.199997,93.660004,92.290001,92.669998,90.497459,2251000
2023-02-10,92.300003,93.080002,92.180000,93.010002,90.829491,1876500
2023-02-13,93.040001,93.889999,92.900002,93.559998,91.366592,2059000
2023-02-14,93.480003,94.050003,92.989998,93.150002,90.966209,2295800
2023-02-15,92.750000,93.059998,92.570000,93.019997,90.839249,1570500
2023-02-16,92.910004,93.089996,92.320000,92.650002,90.477928,2480400
2023-02-17,92.500000,93.050003,92.389999,92.870003,90.692772,3494900
2023-02-21,92.500000,92.610001,91.459999,91.989998,89.833397,3667700
2023-02-22,91.800003,91.870003,91.010002,91.330002,89.188873,2853100
2023-02-23,91.699997,91.699997,90.110001,90.410004,88.290443,2571800
2023-02-24,90.099998,91.180000,89.800003,91.110001,88.974030,2643000
2023-02-27,91.099998,91.209999,90.349998,90.550003,88.427170,2624100
2023-02-28,90.239998,90.980003,90.019997,90.849998,88.720123,5427800
2023-03-01,90.000000,90.750000,89.080002,90.660004,88.534592,6975300
2023-03-02,89.500000,89.629997,87.760002,88.459999,86.386154,5567400
2023-03-03,89.080002,89.680000,88.599998,89.050003,86.962326,3027200
2023-03-06,89.389999,89.730003,88.709999,88.769997,86.688889,3899000
2023-03-07,88.699997,88.750000,86.750000,87.269997,85.224052,6819100
2023-03-08,87.239998,87.540001,86.800003,87.190002,85.145935,5172100
2023-03-09,86.910004,86.970001,85.260002,85.620003,83.612747,6337400
2023-03-10,85.000000,85.050003,83.070000,83.769997,81.806107,9909700
2023-03-13,81.750000,81.879997,80.570000,80.900002,79.003395,14396200
2023-03-14,84.000000,84.000000,80.809998,81.000000,79.101044,8181200
2023-03-15,80.000000,80.059998,78.449997,79.400002,77.538559,8992700
2023-03-16,79.000000,80.339996,78.410004,79.330002,77.470207,12222700
2023-03-17,79.550003,79.550003,77.599998,77.900002,76.073730,16671900
2023-03-20,78.199997,78.389999,77.610001,77.750000,75.927246,9266000
2023-03-21,78.900002,79.080002,78.389999,78.489998,76.649895,8264700
2023-03-22,78.849998,79.080002,77.940002,78.089996,76.259270,7416100
2023-03-23,78.000000,78.849998,77.150002,77.330002,75.517090,9060300
2023-03-24,76.720001,77.660004,76.400002,77.620003,75.800293,10427900
2023-03-27,78.500000,79.209999,78.080002,79.139999,77.284653,9255300
2023-03-28,79.190002,79.980003,78.849998,79.860001,77.987770,5639000
2023-03-29,80.309998,80.820000,80.059998,80.339996,78.456512,4697400
2023-03-30,80.900002,81.220001,80.269997,80.370003,78.485817,6445700
2023-03-31,80.500000,81.000000,80.400002,80.949997,79.052223,11509400
2023-04-03,81.940002,82.750000,81.430000,82.680000,80.741669,16778400
2023-04-04,82.949997,83.449997,81.220001,81.410004,79.501442,18244000
2023-04-05,79.040001,79.699997,78.220001,79.410004,78.473701,6937000
2023-04-06,79.589996,79.750000,79.019997,79.650002,78.710876,5499800
2023-04-10,79.300003,80.150002,79.250000,80.000000,79.056747,10850800
2023-04-11,80.190002,81.500000,80.169998,81.309998,80.351295,12714200
2023-04-12,81.519997,81.809998,80.360001,80.500000,79.550850,8857800
2023-04-13,80.500000,81.339996,80.279999,80.870003,79.916489,8107900
2023-04-14,81.489998,81.660004,81.000000,81.300003,80.341423,4467900
2023-04-17,81.300003,82.139999,80.940002,82.010002,81.043045,22580100
2023-04-18,82.440002,83.500000,82.339996,83.279999,82.298073,12076300
2023-04-19,83.029999,83.830002,83.019997,83.529999,82.545120,5941700
2023-04-20,83.040001,83.610001,83.040001,83.500000,82.515480,3110200
2023-04-21,83.470001,83.599998,82.559998,83.550003,82.564888,6114400
2023-04-24,83.290001,83.669998,82.360001,82.730003,81.754562,7908900
2023-04-25,82.309998,82.519997,81.120003,81.120003,80.163544,5175000
2023-04-26,81.000000,81.570000,80.709999,81.139999,80.183304,5033000
2023-04-27,81.500000,82.180000,81.419998,82.070000,81.102341,6780100
2023-04-28,81.720001,82.160004,81.570000,82.070000,81.102341,4658700
2023-05-01,82.419998,82.989998,81.970001,81.989998,81.023277,8014300
2023-05-02,81.820000,81.989998,80.669998,81.080002,80.124016,7584600
2023-05-03,81.000000,82.480003,80.980003,81.470001,80.509415,7905300
2023-05-04,82.599998,83.440002,80.830002,81.669998,80.707054,6123300
2023-05-05,82.690002,83.629997,82.330002,83.300003,82.317841,4807500
2023-05-08,83.730003,84.129997,81.959999,82.300003,81.329628,7542300
2023-05-09,81.010002,81.669998,80.989998,81.349998,80.390823,3582800
2023-05-10,81.790001,82.269997,81.610001,82.150002,81.181396,2256900
2023-05-11,81.500000,82.320000,81.260002,82.169998,81.201157,2564400
2023-05-12,82.360001,82.669998,81.889999,82.330002,81.359276,2751300
2023-05-15,82.230003,82.980003,82.150002,82.879997,81.902786,2357000
2023-05-16,82.629997,82.860001,81.410004,81.510002,80.548943,2938200
2023-05-17,82.029999,82.349998,81.449997,82.269997,81.299980,3942200
2023-05-18,82.250000,82.279999,81.699997,82.220001,81.250572,3623200
2023-05-19,82.500000,82.879997,81.930000,82.269997,81.299980,3335400
2023-05-23,82.349998,82.779999,82.000000,82.709999,81.734795,4665200
2023-05-24,81.750000,82.269997,81.059998,81.180000,80.222832,5316000
2023-05-25,80.290001,80.459999,77.769997,77.779999,76.862915,10341000
2023-05-26,77.800003,78.489998,77.599998,78.260002,77.337265,4367900
2023-05-29,78.459999,79.260002,78.400002,79.120003,78.187126,1209400
2023-05-30,78.500000,78.970001,77.339996,77.480003,76.566460,4278000
2023-05-31,77.050003,77.400002,76.580002,76.839996,75.933998,4740200
2023-06-01,77.099998,77.470001,76.320000,77.279999,76.368813,3726000
2023-06-02,77.739998,78.959999,77.720001,78.889999,77.959831,3347200
2023-06-05,79.180000,79.379997,77.540001,77.599998,76.685043,3852900
2023-06-06,77.599998,78.050003,77.400002,78.000000,77.080322,2080800
2023-06-07,77.900002,78.129997,77.269997,77.879997,76.961739,2429400
2023-06-08,78.250000,79.309998,77.629997,78.989998,78.058655,5242500
2023-06-09,79.180000,79.620003,78.680000,79.120003,78.187126,3988200
2023-06-12,78.940002,79.010002,78.470001,78.830002,77.900543,5091500
2023-06-13,78.989998,80.190002,78.879997,79.839996,78.898628,4248700
2023-06-14,80.139999,80.440002,79.690002,79.919998,78.977684,4897700
2023-06-15,79.930000,80.769997,79.779999,80.580002,79.629906,5150900
2023-06-16,80.650002,81.019997,80.459999,80.709999,79.758369,12656400
2023-06-19,80.820000,80.989998,80.599998,80.870003,79.916489,1597700
2023-06-20,80.610001,80.800003,80.040001,80.180000,79.234619,8892400
2023-06-21,80.180000,80.230003,79.650002,79.750000,78.809692,5710700
2023-06-22,79.500000,79.599998,78.419998,78.629997,77.702896,5096900
2023-06-23,78.010002,78.199997,77.720001,78.000000,77.080322,4266000
2023-06-26,77.790001,79.519997,77.790001,79.279999,78.345230,8175500
2023-06-27,79.550003,80.309998,79.290001,80.050003,79.106155,13024700
2023-06-28,80.290001,80.639999,79.910004,80.500000,79.550850,12375600
2023-06-29,80.650002,81.500000,80.500000,81.459999,80.499527,8917200
2023-06-30,81.809998,82.370003,81.769997,82.110001,81.141869,9510800
2023-07-04,82.879997,83.559998,82.550003,83.339996,82.357361,8290300
2023-07-05,83.000000,83.440002,82.540001,83.180000,82.199249,8241500
2023-07-06,82.449997,82.500000,81.019997,81.419998,80.459999,15788800
2023-07-07,80.000000,81.260002,79.940002,80.879997,80.879997,14364600
2023-07-10,80.709999,81.239998,80.680000,81.029999,81.029999,8244300
2023-07-11,81.370003,81.580002,80.930000,81.459999,81.459999,11482800
2023-07-12,82.070000,82.220001,81.309998,82.070000,82.070000,5669900
2023-07-13,82.500000,83.419998,82.389999,83.250000,83.250000,6841400
2023-07-14,83.800003,83.980003,83.489998,83.879997,83.879997,5286400
2023-07-17,83.699997,84.349998,83.650002,84.250000,84.250000,8992200
2023-07-18,84.330002,85.339996,84.169998,85.010002,85.010002,6858400
2023-07-19,85.169998,86.180000,84.860001,86.050003,86.050003,4556400
2023-07-20,86.040001,86.169998,85.220001,85.730003,85.730003,6121200
2023-07-21,86.000000,86.330002,85.820000,86.239998,86.239998,7242700
2023-07-24,86.050003,86.699997,85.750000,86.320000,86.320000,5635000
2023-07-25,86.650002,86.660004,84.940002,85.230003,85.230003,4336800
2023-07-26,85.019997,86.190002,85.019997,86.000000,86.000000,4591000
2023-07-27,86.160004,86.580002,85.680000,85.900002,85.900002,4040700
2023-07-28,86.500000,86.760002,86.040001,86.080002,86.080002,2258700
2023-07-31,86.050003,87.099998,85.989998,86.959999,86.959999,8869400
2023-08-01,86.949997,87.070000,86.360001,86.720001,86.720001,6701000
2023-08-02,86.059998,86.139999,85.269997,85.900002,85.900002,3564600
2023-08-03,85.459999,86.019997,84.800003,85.959999,85.959999,2818600
2023-08-04,86.089996,86.959999,85.949997,86.400002,86.400002,7063500
2023-08-08,86.000000,86.099998,85.239998,85.419998,85.419998,6564900
2023-08-09,85.410004,85.750000,84.949997,85.250000,85.250000,2256500
2023-08-10,85.559998,86.339996,85.459999,85.849998,85.849998,3498700
2023-08-11,85.669998,86.419998,85.570000,86.260002,86.260002,2374200
2023-08-14,86.110001,86.320000,85.570000,85.849998,85.849998,3031700
2023-08-15,85.150002,85.250000,83.800003,84.250000,84.250000,4388700
2023-08-16,83.800003,84.459999,83.790001,84.209999,84.209999,2310300
2023-08-17,84.599998,84.809998,83.860001,83.959999,83.959999,2258400
2023-08-18,83.660004,84.309998,83.459999,83.930000,83.930000,3118600
2023-08-21,84.070000,84.370003,83.379997,83.550003,83.550003,3451100
2023-08-22,83.650002,83.650002,82.209999,82.559998,82.559998,4505400
2023-08-23,82.769997,83.730003,82.559998,83.360001,83.360001,3411300
2023-08-24,82.400002,82.510002,80.650002,80.669998,80.669998,6388400
2023-08-25,80.680000,80.830002,78.760002,80.370003,80.370003,6316600
2023-08-28,80.739998,82.440002,80.739998,82.029999,82.029999,4276400
2023-08-29,82.000000,83.610001,81.879997,83.250000,83.250000,4169900
2023-08-30,83.480003,83.879997,83.099998,83.430000,83.430000,2600300
2023-08-31,83.269997,83.760002,82.230003,82.419998,82.419998,4905000
2023-09-01,82.959999,83.529999,82.849998,83.269997,83.269997,3571100
2023-09-05,83.019997,83.449997,82.669998,82.730003,82.730003,3984000
2023-09-06,82.500000,82.779999,81.500000,81.750000,81.750000,4673200
2023-09-07,81.489998,81.959999,80.620003,80.779999,80.779999,6499300
2023-09-08,80.580002,80.930000,80.269997,80.629997,80.629997,2093000
2023-09-11,80.849998,81.989998,80.709999,81.879997,81.879997,4258700
2023-09-12,81.750000,82.339996,81.550003,82.129997,82.129997,4445400
2023-09-13,82.400002,83.160004,82.129997,82.769997,82.769997,5321300
2023-09-14,83.489998,84.000000,83.220001,83.930000,83.930000,8356200
2023-09-15,83.769997,84.239998,83.629997,84.099998,84.099998,14116300
2023-09-18,84.019997,84.180000,83.300003,83.849998,83.849998,7164100
2023-09-19,83.669998,83.669998,82.779999,82.940002,82.940002,6039400
2023-09-20,83.080002,83.730003,82.970001,83.660004,83.660004,558401
